date,name,value
2014-06-30,elixir-lang/elixir,2123
2014-07-31,elixir-lang/elixir,2202
2014-08-31,elixir-lang/elixir,2317
2014-09-30,elixir-lang/elixir,2553
2014-10-31,elixir-lang/elixir,2638
2014-11-30,elixir-lang/elixir,2744
2014-12-31,elixir-lang/elixir,2846
2015-01-31,elixir-lang/elixir,2967
2015-02-28,elixir-lang/elixir,3063
2015-03-31,elixir-lang/elixir,3169
2015-04-30,elixir-lang/elixir,3313
2015-05-31,elixir-lang/elixir,3456
2015-06-30,elixir-lang/elixir,3717
2015-07-31,elixir-lang/elixir,3889
2015-08-31,elixir-lang/elixir,4112
2015-09-30,elixir-lang/elixir,4410
2015-10-31,elixir-lang/elixir,4625
2015-11-30,elixir-lang/elixir,4851
2015-12-31,elixir-lang/elixir,5090
2016-01-31,elixir-lang/elixir,5436
2016-02-29,elixir-lang/elixir,5676
2016-03-31,elixir-lang/elixir,5885
2016-04-30,elixir-lang/elixir,6091
2016-05-31,elixir-lang/elixir,6348
2016-06-30,elixir-lang/elixir,6639
2016-07-31,elixir-lang/elixir,6913
2016-08-31,elixir-lang/elixir,7149
2016-09-30,elixir-lang/elixir,7366
2016-10-31,elixir-lang/elixir,7579
2016-11-30,elixir-lang/elixir,7778
2016-12-31,elixir-lang/elixir,7996
2017-01-31,elixir-lang/elixir,8315
2017-02-28,elixir-lang/elixir,8581
2017-03-31,elixir-lang/elixir,8818
2017-04-30,elixir-lang/elixir,9017
2017-05-31,elixir-lang/elixir,9250
2017-06-30,elixir-lang/elixir,9493
2017-07-31,elixir-lang/elixir,9775
2017-08-31,elixir-lang/elixir,9973
2017-09-30,elixir-lang/elixir,10144
2017-10-31,elixir-lang/elixir,10424
2017-11-30,elixir-lang/elixir,10657
2017-12-31,elixir-lang/elixir,10896
2018-01-31,elixir-lang/elixir,11152
2018-02-28,elixir-lang/elixir,11399
2018-03-31,elixir-lang/elixir,11655
2018-04-30,elixir-lang/elixir,11846
2018-05-31,elixir-lang/elixir,12065
2018-06-30,elixir-lang/elixir,12235
2018-07-31,elixir-lang/elixir,12518
2018-08-31,elixir-lang/elixir,12786
2018-09-30,elixir-lang/elixir,12940
2018-10-31,elixir-lang/elixir,13112
2018-11-30,elixir-lang/elixir,13320
2018-12-31,elixir-lang/elixir,13489
2019-01-31,elixir-lang/elixir,13723
2019-02-28,elixir-lang/elixir,13872
2019-03-31,elixir-lang/elixir,14044
2019-04-30,elixir-lang/elixir,14230
2019-05-31,elixir-lang/elixir,14434
2019-06-30,elixir-lang/elixir,14608
2019-07-31,elixir-lang/elixir,14741
2019-08-31,elixir-lang/elixir,14903
2019-09-30,elixir-lang/elixir,15031
2019-10-31,elixir-lang/elixir,15169
2019-11-30,elixir-lang/elixir,15292
2019-12-31,elixir-lang/elixir,15408
2020-01-31,elixir-lang/elixir,15555
2020-02-29,elixir-lang/elixir,15682
2020-03-31,elixir-lang/elixir,15797
2020-04-30,elixir-lang/elixir,15959
2020-05-31,elixir-lang/elixir,16097
2020-06-30,elixir-lang/elixir,16232
2020-07-31,elixir-lang/elixir,16373
2020-08-31,elixir-lang/elixir,16486
2020-09-30,elixir-lang/elixir,16655
2020-10-31,elixir-lang/elixir,16796
2020-11-30,elixir-lang/elixir,16990
2020-12-31,elixir-lang/elixir,17146
2021-01-31,elixir-lang/elixir,17301
2021-02-28,elixir-lang/elixir,17442
2021-03-31,elixir-lang/elixir,17628
2021-04-30,elixir-lang/elixir,17798
2021-05-31,elixir-lang/elixir,17942
2021-06-30,elixir-lang/elixir,18047
2021-07-31,elixir-lang/elixir,18172
2021-08-31,elixir-lang/elixir,18286
2021-09-30,elixir-lang/elixir,18400
2021-10-31,elixir-lang/elixir,18539
2021-11-30,elixir-lang/elixir,18665
2021-12-31,elixir-lang/elixir,18905
2022-01-31,elixir-lang/elixir,19048
2022-02-28,elixir-lang/elixir,19179
2022-03-31,elixir-lang/elixir,19346
2022-04-30,elixir-lang/elixir,19500
2022-05-31,elixir-lang/elixir,19641
2022-06-30,elixir-lang/elixir,19785
2022-07-31,elixir-lang/elixir,19942
2022-08-31,elixir-lang/elixir,20087
2022-09-30,elixir-lang/elixir,20247
2022-10-31,elixir-lang/elixir,20367
2022-11-30,elixir-lang/elixir,20486
2022-12-31,elixir-lang/elixir,20584
2023-01-31,elixir-lang/elixir,20714
2023-02-28,elixir-lang/elixir,20857
2023-03-31,elixir-lang/elixir,20982
2023-04-30,elixir-lang/elixir,21138
2023-05-31,elixir-lang/elixir,21241
2023-06-30,elixir-lang/elixir,21380
2023-07-31,elixir-lang/elixir,21495
2023-08-31,elixir-lang/elixir,21622
2023-09-30,elixir-lang/elixir,21756
2023-10-31,elixir-lang/elixir,21869
2023-11-30,elixir-lang/elixir,21998
2023-12-31,elixir-lang/elixir,22113
2024-01-31,elixir-lang/elixir,22248
2024-02-29,elixir-lang/elixir,22375
2024-03-31,elixir-lang/elixir,22839
2024-04-30,elixir-lang/elixir,23013
2024-05-31,elixir-lang/elixir,23627
2024-06-30,elixir-lang/elixir,23805
2024-07-31,elixir-lang/elixir,23954
2024-08-31,elixir-lang/elixir,24096
2024-09-30,elixir-lang/elixir,24247
2024-10-31,elixir-lang/elixir,24395
2024-11-30,elixir-lang/elixir,24552
2024-12-31,elixir-lang/elixir,24703
2025-01-31,elixir-lang/elixir,24728
2016-11-30,sveltejs/svelte,1229
2016-12-31,sveltejs/svelte,3127
2017-01-31,sveltejs/svelte,3550
2017-02-28,sveltejs/svelte,3734
2017-03-31,sveltejs/svelte,3948
2017-04-30,sveltejs/svelte,4110
2017-05-31,sveltejs/svelte,4293
2017-06-30,sveltejs/svelte,4406
2017-07-31,sveltejs/svelte,4516
2017-08-31,sveltejs/svelte,4616
2017-09-30,sveltejs/svelte,4772
2017-10-31,sveltejs/svelte,4864
2017-11-30,sveltejs/svelte,4988
2017-12-31,sveltejs/svelte,5197
2018-01-31,sveltejs/svelte,5694
2018-02-28,sveltejs/svelte,5808
2018-03-31,sveltejs/svelte,6048
2018-04-30,sveltejs/svelte,6266
2018-05-31,sveltejs/svelte,6402
2018-06-30,sveltejs/svelte,6645
2018-07-31,sveltejs/svelte,6940
2018-08-31,sveltejs/svelte,7202
2018-09-30,sveltejs/svelte,7369
2018-10-31,sveltejs/svelte,7518
2018-11-30,sveltejs/svelte,7822
2018-12-31,sveltejs/svelte,7962
2019-01-31,sveltejs/svelte,8186
2019-02-28,sveltejs/svelte,8469
2019-03-31,sveltejs/svelte,8708
2019-04-30,sveltejs/svelte,11891
2019-05-31,sveltejs/svelte,16122
2019-06-30,sveltejs/svelte,18046
2019-07-31,sveltejs/svelte,19835
2019-08-31,sveltejs/svelte,20935
2019-09-30,sveltejs/svelte,22030
2019-10-31,sveltejs/svelte,23554
2019-11-30,sveltejs/svelte,24835
2019-12-31,sveltejs/svelte,26407
2020-01-31,sveltejs/svelte,27563
2020-02-29,sveltejs/svelte,28549
2020-03-31,sveltejs/svelte,29520
2020-04-30,sveltejs/svelte,30625
2020-05-31,sveltejs/svelte,31626
2020-06-30,sveltejs/svelte,32436
2020-07-31,sveltejs/svelte,33307
2020-08-31,sveltejs/svelte,33982
2020-09-30,sveltejs/svelte,34711
2020-10-31,sveltejs/svelte,36201
2020-11-30,sveltejs/svelte,37084
2020-12-31,sveltejs/svelte,37924
2021-01-31,sveltejs/svelte,40413
2021-02-28,sveltejs/svelte,41733
2021-03-31,sveltejs/svelte,42672
2021-04-30,sveltejs/svelte,43532
2021-05-31,sveltejs/svelte,44285
2021-06-30,sveltejs/svelte,45083
2021-07-31,sveltejs/svelte,45834
2021-08-31,sveltejs/svelte,46821
2021-09-30,sveltejs/svelte,47614
2021-10-31,sveltejs/svelte,48613
2021-11-30,sveltejs/svelte,50071
2021-12-31,sveltejs/svelte,51162
2022-01-31,sveltejs/svelte,52235
2022-02-28,sveltejs/svelte,53196
2022-03-31,sveltejs/svelte,53999
2022-04-30,sveltejs/svelte,54693
2022-05-31,sveltejs/svelte,55464
2022-06-30,sveltejs/svelte,56910
2022-07-31,sveltejs/svelte,58149
2022-08-31,sveltejs/svelte,58866
2022-09-30,sveltejs/svelte,59538
2022-10-31,sveltejs/svelte,60157
2022-11-30,sveltejs/svelte,60704
2022-12-31,sveltejs/svelte,61593
2023-01-31,sveltejs/svelte,62501
2023-02-28,sveltejs/svelte,63296
2023-03-31,sveltejs/svelte,64007
2023-04-30,sveltejs/svelte,64737
2023-05-31,sveltejs/svelte,65584
2023-06-30,sveltejs/svelte,67839
2023-07-31,sveltejs/svelte,69001
2023-08-31,sveltejs/svelte,69703
2023-09-30,sveltejs/svelte,70471
2023-10-31,sveltejs/svelte,71018
2023-11-30,sveltejs/svelte,71918
2023-12-31,sveltejs/svelte,72629
2024-01-31,sveltejs/svelte,73352
2024-02-29,sveltejs/svelte,73977
2024-03-31,sveltejs/svelte,74595
2024-04-30,sveltejs/svelte,75330
2024-05-31,sveltejs/svelte,75892
2024-06-30,sveltejs/svelte,76463
2024-07-31,sveltejs/svelte,77008
2024-08-31,sveltejs/svelte,77524
2024-09-30,sveltejs/svelte,78131
2024-10-31,sveltejs/svelte,79380
2024-11-30,sveltejs/svelte,80105
2024-12-31,sveltejs/svelte,80690
2025-01-31,sveltejs/svelte,80723
2023-03-31,mudler/localai,114
2023-04-30,mudler/localai,1649
2023-05-31,mudler/localai,5312
2023-06-30,mudler/localai,7501
2023-07-31,mudler/localai,8881
2023-08-31,mudler/localai,10164
2023-09-30,mudler/localai,11131
2023-10-31,mudler/localai,12235
2023-11-30,mudler/localai,13348
2023-12-31,mudler/localai,14420
2024-01-31,mudler/localai,15635
2024-02-29,mudler/localai,16717
2024-03-31,mudler/localai,17989
2024-04-30,mudler/localai,19478
2024-05-31,mudler/localai,20511
2024-06-30,mudler/localai,21258
2024-07-31,mudler/localai,22033
2024-08-31,mudler/localai,22788
2024-09-30,mudler/localai,23498
2024-10-31,mudler/localai,24194
2024-11-30,mudler/localai,26461
2024-12-31,mudler/localai,27403
2025-01-31,mudler/localai,27466
2024-07-31,tensorzero/tensorzero,2
2024-08-31,tensorzero/tensorzero,2
2024-09-30,tensorzero/tensorzero,132
2024-10-31,tensorzero/tensorzero,316
2024-11-30,tensorzero/tensorzero,875
2024-12-31,tensorzero/tensorzero,1604
2025-01-31,tensorzero/tensorzero,1653
2011-06-30,laravel/laravel,1465
2011-07-31,laravel/laravel,1538
2011-08-31,laravel/laravel,1618
2011-09-30,laravel/laravel,1680
2011-10-31,laravel/laravel,1726
2011-11-30,laravel/laravel,1784
2011-12-31,laravel/laravel,1838
2012-01-31,laravel/laravel,1897
2012-02-29,laravel/laravel,1963
2012-03-31,laravel/laravel,2019
2012-04-30,laravel/laravel,2056
2012-05-31,laravel/laravel,2102
2012-06-30,laravel/laravel,2153
2012-07-31,laravel/laravel,2201
2012-08-31,laravel/laravel,2219
2012-09-30,laravel/laravel,2238
2012-10-31,laravel/laravel,2252
2012-11-30,laravel/laravel,2273
2012-12-31,laravel/laravel,2281
2013-01-31,laravel/laravel,2289
2013-02-28,laravel/laravel,2435
2013-03-31,laravel/laravel,2691
2013-04-30,laravel/laravel,3126
2013-05-31,laravel/laravel,3507
2013-06-30,laravel/laravel,3822
2013-07-31,laravel/laravel,4170
2013-08-31,laravel/laravel,4456
2013-09-30,laravel/laravel,4918
2013-10-31,laravel/laravel,5284
2013-11-30,laravel/laravel,5613
2013-12-31,laravel/laravel,5988
2014-01-31,laravel/laravel,6523
2014-02-28,laravel/laravel,6872
2014-03-31,laravel/laravel,7393
2014-04-30,laravel/laravel,7813
2014-05-31,laravel/laravel,8275
2014-06-30,laravel/laravel,8618
2014-07-31,laravel/laravel,9005
2014-08-31,laravel/laravel,9506
2014-09-30,laravel/laravel,9996
2014-10-31,laravel/laravel,10528
2014-11-30,laravel/laravel,10982
2014-12-31,laravel/laravel,11369
2015-01-31,laravel/laravel,11811
2015-02-28,laravel/laravel,12372
2015-03-31,laravel/laravel,13001
2015-04-30,laravel/laravel,13508
2015-05-31,laravel/laravel,13965
2015-06-30,laravel/laravel,14456
2015-07-31,laravel/laravel,14913
2015-08-31,laravel/laravel,15548
2015-09-30,laravel/laravel,16041
2015-10-31,laravel/laravel,16523
2015-11-30,laravel/laravel,17157
2015-12-31,laravel/laravel,17753
2016-01-31,laravel/laravel,18286
2016-02-29,laravel/laravel,18767
2016-03-31,laravel/laravel,19284
2016-04-30,laravel/laravel,19761
2016-05-31,laravel/laravel,20299
2016-06-30,laravel/laravel,20808
2016-07-31,laravel/laravel,21416
2016-08-31,laravel/laravel,22152
2016-09-30,laravel/laravel,22760
2016-10-31,laravel/laravel,23374
2016-11-30,laravel/laravel,23985
2016-12-31,laravel/laravel,24672
2017-01-31,laravel/laravel,25431
2017-02-28,laravel/laravel,26167
2017-03-31,laravel/laravel,27152
2017-04-30,laravel/laravel,27839
2017-05-31,laravel/laravel,28477
2017-06-30,laravel/laravel,29094
2017-07-31,laravel/laravel,29809
2017-08-31,laravel/laravel,30583
2017-09-30,laravel/laravel,31279
2017-10-31,laravel/laravel,31889
2017-11-30,laravel/laravel,32517
2017-12-31,laravel/laravel,33144
2018-01-31,laravel/laravel,34509
2018-02-28,laravel/laravel,36253
2018-03-31,laravel/laravel,37401
2018-04-30,laravel/laravel,38219
2018-05-31,laravel/laravel,38994
2018-06-30,laravel/laravel,39656
2018-07-31,laravel/laravel,40318
2018-08-31,laravel/laravel,41016
2018-09-30,laravel/laravel,41727
2018-10-31,laravel/laravel,42494
2018-11-30,laravel/laravel,43218
2018-12-31,laravel/laravel,43868
2019-01-31,laravel/laravel,44628
2019-02-28,laravel/laravel,46068
2019-03-31,laravel/laravel,46926
2019-04-30,laravel/laravel,47715
2019-05-31,laravel/laravel,48441
2019-06-30,laravel/laravel,49044
2019-07-31,laravel/laravel,49713
2019-08-31,laravel/laravel,50394
2019-09-30,laravel/laravel,51186
2019-10-31,laravel/laravel,51740
2019-11-30,laravel/laravel,52275
2019-12-31,laravel/laravel,52798
2020-01-31,laravel/laravel,53278
2020-02-29,laravel/laravel,53767
2020-03-31,laravel/laravel,54406
2020-04-30,laravel/laravel,54975
2020-05-31,laravel/laravel,55505
2020-06-30,laravel/laravel,56008
2020-07-31,laravel/laravel,56731
2020-08-31,laravel/laravel,57251
2020-09-30,laravel/laravel,57981
2020-10-31,laravel/laravel,58526
2020-11-30,laravel/laravel,59055
2020-12-31,laravel/laravel,59560
2021-01-31,laravel/laravel,60063
2021-02-28,laravel/laravel,60479
2021-03-31,laravel/laravel,61006
2021-04-30,laravel/laravel,61457
2021-05-31,laravel/laravel,61947
2021-06-30,laravel/laravel,62348
2021-07-31,laravel/laravel,62736
2021-08-31,laravel/laravel,63102
2021-09-30,laravel/laravel,63569
2021-10-31,laravel/laravel,63962
2021-11-30,laravel/laravel,64342
2021-12-31,laravel/laravel,64728
2022-01-31,laravel/laravel,65158
2022-02-28,laravel/laravel,65904
2022-03-31,laravel/laravel,66363
2022-04-30,laravel/laravel,66744
2022-05-31,laravel/laravel,67105
2022-06-30,laravel/laravel,67497
2022-07-31,laravel/laravel,67935
2022-08-31,laravel/laravel,68353
2022-09-30,laravel/laravel,68719
2022-10-31,laravel/laravel,69027
2022-11-30,laravel/laravel,69378
2022-12-31,laravel/laravel,69715
2023-01-31,laravel/laravel,70108
2023-02-28,laravel/laravel,70643
2023-03-31,laravel/laravel,71069
2023-04-30,laravel/laravel,71384
2023-05-31,laravel/laravel,71815
2023-06-30,laravel/laravel,72187
2023-07-31,laravel/laravel,72564
2023-08-31,laravel/laravel,72986
2023-09-30,laravel/laravel,73356
2023-10-31,laravel/laravel,73707
2023-11-30,laravel/laravel,74056
2023-12-31,laravel/laravel,74412
2024-01-31,laravel/laravel,74816
2024-02-29,laravel/laravel,75228
2024-03-31,laravel/laravel,75765
2024-04-30,laravel/laravel,76109
2024-05-31,laravel/laravel,76481
2024-06-30,laravel/laravel,76830
2024-07-31,laravel/laravel,77229
2024-08-31,laravel/laravel,77610
2024-09-30,laravel/laravel,78078
2024-10-31,laravel/laravel,78488
2024-11-30,laravel/laravel,78830
2024-12-31,laravel/laravel,79187
2025-01-31,laravel/laravel,79209
2022-04-30,eventual-inc/daft,0
2022-05-31,eventual-inc/daft,0
2022-06-30,eventual-inc/daft,0
2022-07-31,eventual-inc/daft,0
2022-08-31,eventual-inc/daft,0
2022-09-30,eventual-inc/daft,334
2022-10-31,eventual-inc/daft,375
2022-11-30,eventual-inc/daft,405
2022-12-31,eventual-inc/daft,417
2023-01-31,eventual-inc/daft,436
2023-02-28,eventual-inc/daft,448
2023-03-31,eventual-inc/daft,493
2023-04-30,eventual-inc/daft,519
2023-05-31,eventual-inc/daft,540
2023-06-30,eventual-inc/daft,791
2023-07-31,eventual-inc/daft,823
2023-08-31,eventual-inc/daft,849
2023-09-30,eventual-inc/daft,877
2023-10-31,eventual-inc/daft,896
2023-11-30,eventual-inc/daft,910
2023-12-31,eventual-inc/daft,958
2024-01-31,eventual-inc/daft,989
2024-02-29,eventual-inc/daft,1039
2024-03-31,eventual-inc/daft,1586
2024-04-30,eventual-inc/daft,1653
2024-05-31,eventual-inc/daft,1762
2024-06-30,eventual-inc/daft,1830
2024-07-31,eventual-inc/daft,1905
2024-08-31,eventual-inc/daft,1972
2024-09-30,eventual-inc/daft,2127
2024-10-31,eventual-inc/daft,2257
2024-11-30,eventual-inc/daft,2386
2024-12-31,eventual-inc/daft,2443
2025-01-31,eventual-inc/daft,2449
2022-07-31,ast-grep/ast-grep,8
2022-08-31,ast-grep/ast-grep,55
2022-09-30,ast-grep/ast-grep,183
2022-10-31,ast-grep/ast-grep,288
2022-11-30,ast-grep/ast-grep,362
2022-12-31,ast-grep/ast-grep,405
2023-01-31,ast-grep/ast-grep,455
2023-02-28,ast-grep/ast-grep,550
2023-03-31,ast-grep/ast-grep,619
2023-04-30,ast-grep/ast-grep,679
2023-05-31,ast-grep/ast-grep,1994
2023-06-30,ast-grep/ast-grep,2351
2023-07-31,ast-grep/ast-grep,2532
2023-08-31,ast-grep/ast-grep,2666
2023-09-30,ast-grep/ast-grep,2817
2023-10-31,ast-grep/ast-grep,2938
2023-11-30,ast-grep/ast-grep,3150
2023-12-31,ast-grep/ast-grep,4726
2024-01-31,ast-grep/ast-grep,5009
2024-02-29,ast-grep/ast-grep,5210
2024-03-31,ast-grep/ast-grep,5633
2024-04-30,ast-grep/ast-grep,5837
2024-05-31,ast-grep/ast-grep,6199
2024-06-30,ast-grep/ast-grep,6334
2024-07-31,ast-grep/ast-grep,6705
2024-08-31,ast-grep/ast-grep,7008
2024-09-30,ast-grep/ast-grep,7229
2024-10-31,ast-grep/ast-grep,7385
2024-11-30,ast-grep/ast-grep,7583
2024-12-31,ast-grep/ast-grep,7792
2025-01-31,ast-grep/ast-grep,7818
2019-07-31,tauri-apps/tauri,75
2019-08-31,tauri-apps/tauri,111
2019-09-30,tauri-apps/tauri,308
2019-10-31,tauri-apps/tauri,348
2019-11-30,tauri-apps/tauri,400
2019-12-31,tauri-apps/tauri,626
2020-01-31,tauri-apps/tauri,827
2020-02-29,tauri-apps/tauri,1195
2020-03-31,tauri-apps/tauri,1420
2020-04-30,tauri-apps/tauri,1623
2020-05-31,tauri-apps/tauri,2076
2020-06-30,tauri-apps/tauri,2595
2020-07-31,tauri-apps/tauri,5159
2020-08-31,tauri-apps/tauri,5729
2020-09-30,tauri-apps/tauri,6058
2020-10-31,tauri-apps/tauri,6406
2020-11-30,tauri-apps/tauri,6669
2020-12-31,tauri-apps/tauri,7033
2021-01-31,tauri-apps/tauri,7375
2021-02-28,tauri-apps/tauri,11754
2021-03-31,tauri-apps/tauri,12793
2021-04-30,tauri-apps/tauri,14398
2021-05-31,tauri-apps/tauri,15684
2021-06-30,tauri-apps/tauri,16289
2021-07-31,tauri-apps/tauri,17504
2021-08-31,tauri-apps/tauri,20125
2021-09-30,tauri-apps/tauri,21354
2021-10-31,tauri-apps/tauri,22150
2021-11-30,tauri-apps/tauri,23074
2021-12-31,tauri-apps/tauri,23905
2022-01-31,tauri-apps/tauri,27925
2022-02-28,tauri-apps/tauri,30971
2022-03-31,tauri-apps/tauri,33543
2022-04-30,tauri-apps/tauri,35001
2022-05-31,tauri-apps/tauri,39267
2022-06-30,tauri-apps/tauri,42925
2022-07-31,tauri-apps/tauri,45113
2022-08-31,tauri-apps/tauri,46899
2022-09-30,tauri-apps/tauri,49026
2022-10-31,tauri-apps/tauri,50897
2022-11-30,tauri-apps/tauri,52134
2022-12-31,tauri-apps/tauri,53708
2023-01-31,tauri-apps/tauri,55641
2023-02-28,tauri-apps/tauri,57205
2023-03-31,tauri-apps/tauri,59126
2023-04-30,tauri-apps/tauri,60531
2023-05-31,tauri-apps/tauri,61766
2023-06-30,tauri-apps/tauri,63685
2023-07-31,tauri-apps/tauri,64810
2023-08-31,tauri-apps/tauri,65869
2023-09-30,tauri-apps/tauri,66783
2023-10-31,tauri-apps/tauri,67820
2023-11-30,tauri-apps/tauri,69103
2023-12-31,tauri-apps/tauri,70156
2024-01-31,tauri-apps/tauri,71757
2024-02-29,tauri-apps/tauri,73740
2024-03-31,tauri-apps/tauri,75142
2024-04-30,tauri-apps/tauri,76274
2024-05-31,tauri-apps/tauri,77430
2024-06-30,tauri-apps/tauri,78437
2024-07-31,tauri-apps/tauri,79457
2024-08-31,tauri-apps/tauri,80743
2024-09-30,tauri-apps/tauri,81929
2024-10-31,tauri-apps/tauri,83922
2024-11-30,tauri-apps/tauri,85628
2024-12-31,tauri-apps/tauri,87797
2025-01-31,tauri-apps/tauri,87915
2014-08-31,golang/go,0
2014-09-30,golang/go,0
2014-10-31,golang/go,0
2014-11-30,golang/go,0
2014-12-31,golang/go,4342
2015-01-31,golang/go,5008
2015-02-28,golang/go,5563
2015-03-31,golang/go,6125
2015-04-30,golang/go,6585
2015-05-31,golang/go,7087
2015-06-30,golang/go,7548
2015-07-31,golang/go,8150
2015-08-31,golang/go,8882
2015-09-30,golang/go,9537
2015-10-31,golang/go,10124
2015-11-30,golang/go,10839
2015-12-31,golang/go,11570
2016-01-31,golang/go,12200
2016-02-29,golang/go,12846
2016-03-31,golang/go,13639
2016-04-30,golang/go,14301
2016-05-31,golang/go,15032
2016-06-30,golang/go,15719
2016-07-31,golang/go,16448
2016-08-31,golang/go,17288
2016-09-30,golang/go,18114
2016-10-31,golang/go,19019
2016-11-30,golang/go,19744
2016-12-31,golang/go,20460
2017-01-31,golang/go,21411
2017-02-28,golang/go,22460
2017-03-31,golang/go,23394
2017-04-30,golang/go,24340
2017-05-31,golang/go,25264
2017-06-30,golang/go,26112
2017-07-31,golang/go,27157
2017-08-31,golang/go,28125
2017-09-30,golang/go,29052
2017-10-31,golang/go,30218
2017-11-30,golang/go,31282
2017-12-31,golang/go,32293
2018-01-31,golang/go,33414
2018-02-28,golang/go,34531
2018-03-31,golang/go,35792
2018-04-30,golang/go,36998
2018-05-31,golang/go,38189
2018-06-30,golang/go,39425
2018-07-31,golang/go,40783
2018-08-31,golang/go,42127
2018-09-30,golang/go,43311
2018-10-31,golang/go,44408
2018-11-30,golang/go,45725
2018-12-31,golang/go,47019
2019-01-31,golang/go,48331
2019-02-28,golang/go,49458
2019-03-31,golang/go,51054
2019-04-30,golang/go,52883
2019-05-31,golang/go,54331
2019-06-30,golang/go,55550
2019-07-31,golang/go,56919
2019-08-31,golang/go,58191
2019-09-30,golang/go,59388
2019-10-31,golang/go,60641
2019-11-30,golang/go,61714
2019-12-31,golang/go,62797
2020-01-31,golang/go,63832
2020-02-29,golang/go,64796
2020-03-31,golang/go,66018
2020-04-30,golang/go,67247
2020-05-31,golang/go,68431
2020-06-30,golang/go,69455
2020-07-31,golang/go,70513
2020-08-31,golang/go,71633
2020-09-30,golang/go,72685
2020-10-31,golang/go,73745
2020-11-30,golang/go,75001
2020-12-31,golang/go,76093
2021-01-31,golang/go,77187
2021-02-28,golang/go,78486
2021-03-31,golang/go,79722
2021-04-30,golang/go,80881
2021-05-31,golang/go,82127
2021-06-30,golang/go,83179
2021-07-31,golang/go,84200
2021-08-31,golang/go,85270
2021-09-30,golang/go,86350
2021-10-31,golang/go,87751
2021-11-30,golang/go,88756
2021-12-31,golang/go,89993
2022-01-31,golang/go,91197
2022-02-28,golang/go,92266
2022-03-31,golang/go,93672
2022-04-30,golang/go,95037
2022-05-31,golang/go,96282
2022-06-30,golang/go,97817
2022-07-31,golang/go,98923
2022-08-31,golang/go,100126
2022-09-30,golang/go,101113
2022-10-31,golang/go,102261
2022-11-30,golang/go,103242
2022-12-31,golang/go,104296
2023-01-31,golang/go,105184
2023-02-28,golang/go,106261
2023-03-31,golang/go,107253
2023-04-30,golang/go,108373
2023-05-31,golang/go,109413
2023-06-30,golang/go,110281
2023-07-31,golang/go,111060
2023-08-31,golang/go,112016
2023-09-30,golang/go,112858
2023-10-31,golang/go,113640
2023-11-30,golang/go,114411
2023-12-31,golang/go,115138
2024-01-31,golang/go,116018
2024-02-29,golang/go,116844
2024-03-31,golang/go,117772
2024-04-30,golang/go,118603
2024-05-31,golang/go,119446
2024-06-30,golang/go,120140
2024-07-31,golang/go,120955
2024-08-31,golang/go,121959
2024-09-30,golang/go,122727
2024-10-31,golang/go,123484
2024-11-30,golang/go,124157
2024-12-31,golang/go,124836
2025-01-31,golang/go,124912
2023-09-30,bytebytegohq/system-design-101,0
2023-10-31,bytebytegohq/system-design-101,40790
2023-11-30,bytebytegohq/system-design-101,46321
2023-12-31,bytebytegohq/system-design-101,49702
2024-01-31,bytebytegohq/system-design-101,53014
2024-02-29,bytebytegohq/system-design-101,54427
2024-03-31,bytebytegohq/system-design-101,55557
2024-04-30,bytebytegohq/system-design-101,56393
2024-05-31,bytebytegohq/system-design-101,58884
2024-06-30,bytebytegohq/system-design-101,59607
2024-07-31,bytebytegohq/system-design-101,60669
2024-08-31,bytebytegohq/system-design-101,62274
2024-09-30,bytebytegohq/system-design-101,63112
2024-10-31,bytebytegohq/system-design-101,63883
2024-11-30,bytebytegohq/system-design-101,64652
2024-12-31,bytebytegohq/system-design-101,67227
2025-01-31,bytebytegohq/system-design-101,67299
2023-06-30,ollama/ollama,2
2023-07-31,ollama/ollama,3271
2023-08-31,ollama/ollama,6347
2023-09-30,ollama/ollama,7439
2023-10-31,ollama/ollama,10367
2023-11-30,ollama/ollama,19081
2023-12-31,ollama/ollama,28007
2024-01-31,ollama/ollama,33454
2024-02-29,ollama/ollama,41797
2024-03-31,ollama/ollama,50621
2024-04-30,ollama/ollama,61374
2024-05-31,ollama/ollama,69346
2024-06-30,ollama/ollama,75124
2024-07-31,ollama/ollama,81710
2024-08-31,ollama/ollama,86541
2024-09-30,ollama/ollama,90921
2024-10-31,ollama/ollama,95243
2024-11-30,ollama/ollama,99898
2024-12-31,ollama/ollama,105014
2025-01-31,ollama/ollama,106346
2015-03-31,flutter/flutter,11
2015-04-30,flutter/flutter,33
2015-05-31,flutter/flutter,1574
2015-06-30,flutter/flutter,1631
2015-07-31,flutter/flutter,1678
2015-08-31,flutter/flutter,1681
2015-09-30,flutter/flutter,1684
2015-10-31,flutter/flutter,1691
2015-11-30,flutter/flutter,2006
2015-12-31,flutter/flutter,2136
2016-01-31,flutter/flutter,2239
2016-02-29,flutter/flutter,2298
2016-03-31,flutter/flutter,2374
2016-04-30,flutter/flutter,2403
2016-05-31,flutter/flutter,2465
2016-06-30,flutter/flutter,2562
2016-07-31,flutter/flutter,2600
2016-08-31,flutter/flutter,2806
2016-09-30,flutter/flutter,2905
2016-10-31,flutter/flutter,3061
2016-11-30,flutter/flutter,3198
2016-12-31,flutter/flutter,3258
2017-01-31,flutter/flutter,3402
2017-02-28,flutter/flutter,3560
2017-03-31,flutter/flutter,3708
